income,loan_amount,interest_rate,previous_loan_status,debt_to_income_ratio,credit_score,employment_type,co_applicant,institution_ranking,loan_status
1767908,1126717,14.961576734987789,0,0.6373165345708035,337,1,0,5,0
1565413,187478,13.254156641239481,0,0.1197626441073378,435,3,0,2,0
1537682,1195935,13.448713477552289,0,0.7777518368557348,720,3,1,3,0
1276871,959711,7.490087361090899,0,0.7516115566881855,518,3,0,2,0
1262383,1252939,10.767023988577563,0,0.992518910663404,647,0,0,3,0
1684140,671827,5.6725591396736785,1,0.39891398577315423,845,3,1,3,1
357504,543158,5.949179368216697,0,1.5193060776942355,378,1,1,2,0
1486643,73312,14.988926120332906,1,0.04931378952445207,572,2,0,1,0
1733584,1010612,8.26639249425911,0,0.5829610794746606,460,3,1,5,0
892440,477387,12.481839120488463,0,0.5349233561920129,607,2,0,4,0
594540,484995,13.066650530268165,0,0.8157483096175194,673,3,0,2,0
717923,848843,13.580232710072291,0,1.182359389516703,308,1,1,3,0
1415557,1347638,14.976282974021565,0,0.9520195937005715,743,0,1,2,0
944699,893441,7.414964852568678,0,0.9457414478050681,412,1,0,5,0
219870,485684,5.4035082685969975,0,2.2089598399053987,504,0,1,3,0
1152082,107022,9.11191517994586,0,0.0928944293895747,704,3,1,4,1
1451772,383373,6.3008066982894695,1,0.2640724576586406,496,3,0,4,0
448683,1197647,5.2242588916205515,0,2.6692497821401746,414,0,0,4,0
1483253,1280844,8.604268271414862,1,0.8635371039195606,420,1,0,1,0
226790,1047858,12.837382510752365,0,4.620388906036421,364,1,0,3,0
1891738,408918,10.661806912250709,1,0.21615995449687006,575,0,0,3,0
1011721,539626,8.12777989210354,0,0.5333743195999687,538,3,0,1,0
648345,338859,11.543420054927196,0,0.5226522916040072,601,0,1,3,0
949074,864037,7.320181803088107,0,0.910400032031222,691,3,1,1,0
1736038,605462,5.143814460720851,1,0.3487607990147681,821,0,0,2,0
1788349,977460,12.643533864364274,1,0.5465711670373065,668,3,1,5,1
1334764,1174949,11.237430848640091,1,0.8802672232694319,532,0,1,4,0
729036,1291597,12.6230262450096,1,1.7716505083425236,494,2,0,1,0
1990705,243718,5.389380166876656,0,0.12242798405589979,311,3,1,1,0
1913371,644305,13.371196278306522,0,0.33673814435360416,476,1,1,1,0
990141,113037,11.195262000363034,0,0.11416252836717194,516,0,0,2,0
848249,580836,10.633953507126401,1,0.6847470495102264,310,1,1,1,0
1278931,691269,11.246140481145316,0,0.5405053126400096,745,0,1,5,1
911131,1332789,13.644332468683642,1,1.4627852635899776,463,1,0,5,0
651015,254366,10.86936506558907,1,0.390722179980492,850,1,1,4,1
1654908,552420,10.809503798881792,1,0.33380707568033996,352,0,1,2,0
356542,204249,14.906791570657658,1,0.5728609813149643,517,0,1,5,0
1421992,1384742,12.56730167068568,1,0.9738043533296953,659,1,0,3,0
505062,1088199,9.422938054511352,0,2.154584981645818,684,1,0,3,0
1812162,710902,12.073970000329277,1,0.39229494934779563,355,1,1,3,0
1750284,1320660,8.892304716917884,1,0.7545404060141097,417,3,1,1,0
1066651,1159004,7.28875462483499,0,1.0865822091761972,552,3,0,1,0
1310205,1420073,10.968518768877594,1,1.083855579852008,479,2,0,3,0
1576760,1286180,14.281820981139514,1,0.8157106978868058,714,3,1,4,0
1741310,590340,14.291395200154627,0,0.339020622404971,534,3,0,4,0
955195,1199265,8.419052781054903,0,1.2555185066923509,379,0,1,1,0
490160,752436,10.27677466221695,0,1.535082422066264,321,2,1,3,0
1796824,496636,7.1163589856986125,1,0.2763965752906239,776,2,0,4,1
413920,706031,14.956311094988834,0,1.7057184963277927,739,3,0,1,0
1491380,312307,14.811179078679357,0,0.20940806501361156,869,0,1,3,1
1625541,1402144,11.495089297074474,0,0.862570676470172,392,0,1,2,0
1709433,1021248,13.044140596774733,1,0.5974191442425646,491,2,0,3,0
1753068,513547,12.151001612837,0,0.2929418596426379,402,0,1,3,0
853983,453850,10.931582190394682,1,0.5314508602630263,695,1,0,5,1
1664492,1234446,5.533479969888977,1,0.7416352857208085,306,3,0,5,0
1021052,1383140,9.54764342552661,0,1.354622487395353,866,1,0,2,0
328148,560259,11.747863021674105,1,1.7073363238538708,530,2,0,2,0
1734837,1390020,11.775316138836846,1,0.8012395400835929,873,2,0,3,0
1604116,1109325,8.731226184223836,0,0.6915491149019148,539,0,1,4,0
1441290,678419,14.416919866580306,1,0.47070263444553145,389,0,0,2,0
931899,1398207,6.6735703223678104,0,1.500384698341773,531,2,0,3,0
483876,275019,10.003594462155606,1,0.5683666889864345,756,2,0,1,0
459747,647218,11.908839765508228,1,1.4077699256330112,532,1,0,5,0
815650,1389100,11.971358058918092,0,1.703058910071722,653,1,0,4,0
623570,867052,11.486389567688155,0,1.3904645829658258,632,0,0,3,0
475987,1355129,7.752882134518602,1,2.8469874177235934,738,1,0,1,0
1227512,769401,6.5620656868662195,1,0.6267971311074759,674,0,1,5,0
838353,1478080,11.359403268267108,0,1.7630759357931562,591,0,1,1,0
1058158,1151928,10.993021161394378,1,1.0886162557954484,644,3,1,3,0
217640,474127,6.7935601028924095,1,2.1784920051461127,727,0,1,2,0
252528,1262432,12.051391455705634,1,4.999176328961541,429,1,0,5,0
459214,53191,9.551719917336564,1,0.11583052781491854,440,2,1,1,0
1170240,678864,11.67760591603153,0,0.5801066447908121,714,2,0,2,0
701108,1294289,13.373670797701507,0,1.8460622329227452,392,1,1,4,0
834421,492939,6.697284285769232,0,0.5907557456008418,583,2,1,3,0
1617077,1102207,5.191448679968367,0,0.6816045247072341,522,0,0,3,0
1972802,1235820,12.791025863957868,0,0.6264288053235956,762,2,0,5,0
1398735,354224,11.09697425152616,0,0.25324596867884197,844,1,1,1,0
1421078,270169,11.996395696221217,1,0.1901155320116137,575,2,1,4,0
355576,664641,13.381549749886425,0,1.8691953337683083,439,0,1,5,0
1124618,602959,13.028109348245005,1,0.5361456067749227,656,0,1,5,1
1065291,271972,14.609201469288246,1,0.2553030111021308,322,1,0,1,0
1086089,1488454,10.359350788521182,1,1.3704714806981748,569,1,1,4,0
1128479,798321,9.884956326599053,0,0.7074309756761091,632,1,1,1,0
1259599,558679,9.0188719989073,1,0.44353718921656815,384,3,1,3,0
745735,471818,6.536910428442045,0,0.6326885555860996,330,3,1,2,0
588043,754590,10.726072328820225,1,1.2832224854304872,539,0,1,3,0
1534679,1041120,7.770125243259788,1,0.6783959381733901,662,3,0,3,0
266203,1105675,14.213075122129755,0,4.153503153608336,688,3,0,5,0
1105588,630780,10.831908042770976,1,0.5705380304417197,598,2,0,3,0
360775,1195298,10.928401805081101,1,3.3131397685538078,670,3,0,4,0
1257913,1015188,8.549246608770101,1,0.8070415044601653,398,2,0,3,0
770715,604399,5.519893519777074,1,0.7842055753423769,346,1,1,4,0
1763299,113936,5.317437653729886,0,0.06461524676189348,721,2,0,1,0
1572249,273332,9.233351441531976,1,0.1738477811084631,779,2,0,5,1
564167,775836,5.845653780972379,1,1.3751885523258185,878,1,1,4,0
1595385,1421640,11.068469555401391,0,0.8910952528699969,361,1,0,3,0
1878651,537510,13.809730056396575,1,0.2861148771112889,408,0,0,5,0
887281,113530,13.829148165187222,1,0.12795270044101023,848,0,0,5,1
1544027,1368508,11.590454101322324,1,0.8863238790513378,418,0,0,4,0
620571,1246179,7.11231831472931,1,2.008116718312651,897,0,1,4,0
1375592,924772,13.629968313588721,0,0.672272010886949,681,2,1,2,0
991267,1012361,13.860934353132082,1,1.0212798368149045,691,2,0,2,0
1793023,191214,6.966535849529587,0,0.10664336151850813,351,0,1,5,0
697562,689341,12.374260857706773,1,0.9882146676567818,588,3,0,2,0
1951541,453082,7.86519548927123,1,0.23216627270449353,636,0,1,3,0
583934,251139,13.026403123529297,1,0.43008113930683944,503,3,1,1,0
517428,1078494,14.972378999036026,0,2.0843363714371854,537,1,1,5,0
1567763,1071318,5.300260053293928,1,0.6833418061275843,681,2,1,1,0
1242892,699714,13.973658657909318,1,0.5629724867486475,435,2,1,2,0
890907,638315,11.22630533598658,0,0.7164777019374637,706,3,1,4,0
282844,1257786,14.733826191648213,0,4.446924806607176,807,0,1,5,0
1800396,142601,9.650095175264276,0,0.07920535260020574,661,2,1,2,0
1413997,1128532,13.473879305713737,0,0.7981148474855322,680,3,1,3,0
322402,1336916,5.623940685982772,1,4.1467360624313745,875,1,1,5,0
1366588,679085,8.352790500782957,1,0.49692006661846877,553,1,1,5,0
638661,962735,5.6701653775121,1,1.5074272579662764,776,2,0,4,0
598929,471486,14.753431334790704,1,0.787215179094684,413,0,1,5,0
780466,653103,13.169739072718368,0,0.836811597173996,319,3,0,4,0
773695,89279,13.525474212459706,1,0.1153930166279994,827,2,1,2,0
663556,421931,14.379652314338943,1,0.6358634388054663,444,1,0,3,0
775278,198702,5.851034861197854,1,0.2562977409393792,507,0,0,3,0
1193176,1159639,8.855975925133333,1,0.9718926629432707,830,3,0,5,0
1378049,823887,5.710348890440021,0,0.5978648074197652,675,2,1,5,1
1183049,1352887,7.107931015500286,1,1.1435595651574872,803,3,1,2,0
678007,702184,7.293657770376724,1,1.0356589238754172,465,0,1,4,0
1044573,495377,9.691072110475787,1,0.47423875593184966,849,0,1,3,1
1665585,569089,7.685621674536426,0,0.34167514717051367,480,1,0,4,0
1567290,796434,6.009781068177611,0,0.5081599448729973,743,0,1,2,0
1474732,1307008,6.674910890941077,1,0.8862681490603038,631,2,1,3,0
1417540,232051,6.472755635520909,1,0.16369978977665534,802,3,1,3,1
725303,1196237,14.730767979122984,1,1.6492927783285054,378,0,1,1,0
1310389,993693,12.592925069184737,0,0.758319094558944,884,0,1,2,0
227712,173257,14.67761465269562,1,0.7608602093872963,695,2,1,2,0
1873361,1029062,9.397404865079086,1,0.5493132396799122,402,3,1,1,0
312816,1367630,7.783684816626566,1,4.371995038616951,701,3,1,4,0
1377354,1025217,12.982931972091867,0,0.7443380568829799,523,1,0,1,0
1835156,1053171,8.262539180411467,1,0.5738863617044001,817,1,0,2,0
485977,973482,7.993833737053483,1,2.003144181720534,535,3,1,4,0
335230,853585,7.325059922078312,0,2.546266742236673,726,2,1,3,0
1966616,1420485,6.296789782242353,0,0.7222991168586038,415,2,1,1,0
1006741,804444,7.56463061016766,1,0.7990575530349912,462,1,1,4,0
469114,162990,8.553197484738877,0,0.34744219955064226,525,0,0,4,0
1583194,1168095,11.739942081457304,1,0.7378091377304361,529,2,0,4,0
1204208,1108079,5.625648422194516,0,0.9201724286834169,481,0,1,1,0
351456,1290351,7.1050693966534295,0,3.6714439360830373,548,2,0,3,0
1062312,1031883,13.090236402916764,1,0.9713558728509138,617,3,0,4,0
1354146,763226,6.469219235837707,1,0.5636216478873032,509,1,1,1,0
470846,1246553,8.426451465225215,1,2.647474970584862,691,0,1,2,0
200404,76806,13.6465892185814,0,0.38325582323706114,395,0,1,1,0
1158447,1274648,6.549253111434426,1,1.100307566940913,385,3,0,1,0
903286,465384,5.827368356181899,1,0.5152122362131152,714,2,0,1,0
1523483,120119,9.845379950800108,1,0.07884498875274618,693,0,1,4,1
1922320,1283741,8.024195112785364,1,0.6678081692954346,800,2,1,1,0
915460,679720,10.63408364483854,1,0.742490114259498,881,3,0,2,0
1084574,520641,13.038048904834751,0,0.48004193351491,432,1,0,4,0
1913796,929381,6.371484881527431,1,0.4856217695093939,613,0,1,2,0
435365,457507,10.806990845542849,1,1.0508584750726402,520,2,0,5,0
542786,913403,10.055087603898638,0,1.6828050097091671,737,0,1,1,0
1299188,929903,6.440787860131996,1,0.7157570728793677,345,2,1,4,0
1010006,935421,11.239984855289824,1,0.9261539040362137,491,2,0,4,0
400244,134080,7.7364041786077165,1,0.33499565265188236,819,2,0,1,0
1253385,1351367,9.878343185440125,1,1.0781739050650838,678,3,0,3,0
363273,1028836,5.822723242770619,1,2.8321290049081544,633,1,1,3,0
1957266,1176370,9.59584057213623,0,0.6010271470510395,338,0,1,2,0
1393104,342985,8.064634680428203,0,0.2462020064546509,592,1,1,1,0
1755540,174447,13.223812111853544,0,0.09936942479237158,461,2,1,1,0
1698189,170029,5.569787269973682,1,0.10012372003351806,630,2,1,5,0
1287341,229830,9.1860727491833,0,0.17853078554943871,403,1,1,3,0
1564652,1436992,9.584314241314381,1,0.9184099723133323,460,1,0,3,0
1134604,611931,12.250060762991186,1,0.5393344285759613,353,0,1,1,0
1043523,356094,10.74287575090211,1,0.3412421192441374,333,2,1,2,0
746237,1286497,11.672123371941812,0,1.723979111193897,541,1,1,1,0
1449728,1461220,12.770492856517562,0,1.0079270042380364,412,3,1,2,0
1548464,733404,13.622029736581888,0,0.4736332262164312,617,2,0,3,0
900903,437732,8.138754967224706,1,0.4858813878963662,322,2,1,5,0
292193,916183,10.380227053639029,0,3.135540550252744,857,0,0,4,0
1284763,672893,13.401080784391999,1,0.5237487380941076,417,3,0,3,0
705950,891965,14.894511309650564,0,1.2634959983001628,511,0,1,2,0
1386887,394710,13.895193110437631,0,0.2846014130927754,717,3,1,1,0
1110886,682543,8.714672626243768,1,0.6144131801102903,412,0,0,3,0
1000921,834586,6.951665172186504,1,0.8338180535726596,343,3,0,5,0
708153,1061967,9.893925374065887,0,1.499629317393275,427,3,1,2,0
1437665,501157,12.416414518360423,0,0.3485909443437797,457,3,0,1,0
786165,1156581,9.925690707532976,0,1.4711682662036596,693,1,1,4,0
1684917,1315898,9.831808633136685,1,0.7809868379273281,811,2,1,2,0
1560642,1288360,13.382304210818006,1,0.8255320566792385,344,3,0,1,0
818362,73387,8.614037790671864,0,0.08967547369012735,407,1,1,4,0
887409,930412,13.597946748116456,0,1.0484590532663067,518,1,1,1,0
761419,1184033,9.068048009517236,1,1.5550347443391876,742,0,1,4,0
840053,194129,8.282331056783395,0,0.23109137161583854,614,2,0,4,0
1060395,1078308,9.53989911199699,1,1.0168927616595702,476,2,0,4,0
1879748,367875,12.624469586748685,1,0.19570442421005368,527,0,0,1,0
325917,1278337,6.260020278639943,1,3.92227775783405,566,2,1,4,0
1010717,618926,6.964192158720174,1,0.6123633024872442,678,0,0,2,0
1548346,534814,14.514448256630919,1,0.3454098760871278,788,1,0,5,1
898168,1276134,6.754916273813574,1,1.4208188223138656,589,1,0,5,0
681680,472955,10.677273179310546,0,0.6938079450768689,656,3,1,4,0
1171375,1469541,10.793144666619378,1,1.2545435919325578,503,0,1,5,0
481342,1102330,9.896244620502447,1,2.2901180449659493,512,1,0,5,0
739542,117260,11.447452485768185,0,0.15855759375397205,851,1,0,4,0
1292814,1165488,7.2982672579761845,1,0.9015125145612594,622,0,0,4,0
201252,306695,10.526622677767481,0,1.5239351658617057,893,1,1,2,0
1026196,582994,8.721732552468971,1,0.568111744734924,480,2,0,3,0
1064141,845326,11.61667259629189,0,0.7943740538142972,798,1,1,1,0
1734026,396130,6.412235433731494,0,0.22844524822580514,619,0,1,4,0
515826,918374,10.708774168394761,1,1.7803949393787828,382,2,1,4,0
1570214,79725,6.852703553833237,1,0.050773334080577555,602,2,0,5,0
805605,1235574,7.786430631150364,1,1.5337218612098982,561,1,0,2,0
527359,154555,7.187098003235832,1,0.2930735988197793,499,3,1,5,0
1851451,311486,6.828377798688171,0,0.16823885698298255,539,2,1,4,0
206949,845928,13.25710951560667,0,4.087615789397388,594,0,1,4,0
963185,938036,7.857075676608903,0,0.9738897511900622,811,3,1,5,0
517537,924631,14.271237818644494,1,1.7865988325472382,695,3,0,4,0
1977489,615609,14.699265253451909,0,0.31130843205701775,437,2,0,3,0
862301,283103,10.712604699370974,1,0.32831111178115296,428,1,1,1,0
750222,1032599,6.430011226657264,1,1.3763912548552295,348,3,1,1,0
980722,465872,8.745482433795813,0,0.47502962103429924,592,1,1,1,0
1703678,105147,12.97732263348214,1,0.06171764852278423,835,2,0,3,1
1586465,492882,8.673907286970705,0,0.3106794035796567,610,0,1,4,0
676467,525584,5.870172183027887,1,0.7769543821058529,836,3,0,5,0
556600,350931,10.56784910928188,0,0.6304904779015451,533,0,1,2,0
1564133,294839,13.451208514960348,1,0.18849995492710658,508,1,0,4,0
1174304,506162,12.959263871435024,0,0.43103148758754123,393,1,0,3,0
1553038,596015,6.751231401303532,0,0.3837736101756686,626,0,1,3,0
450875,1193657,11.727646144124666,1,2.6474233434987524,524,2,0,1,0
663389,1483441,7.205042634356471,1,2.2361555588048643,310,2,0,4,0
270390,739556,7.1820753455217226,0,2.735145530529975,628,3,0,1,0
907689,742095,13.740717733051852,1,0.8175652673988558,311,3,0,2,0
453490,810109,7.496689527402301,1,1.7863877924540783,334,2,1,1,0
1815952,1178678,7.632473465180112,1,0.6490689181211838,746,2,1,2,0
1496516,1047082,5.0065339076129955,0,0.6996797895912907,751,0,1,3,0
565340,206570,13.706690341255177,0,0.3653907383167651,519,1,1,1,0
633027,1166271,12.925948132091348,1,1.8423716523939737,740,1,1,1,0
1756617,481116,11.27328935090678,1,0.2738878195986945,834,3,0,5,1
1566199,571608,12.502657639388422,0,0.36496511618255406,894,2,0,3,0
1465040,167235,6.520485674244918,1,0.11415046688145034,528,0,0,5,0
1991305,1052403,9.583235945875755,0,0.5284991500548635,643,3,0,2,0
1759312,1117609,8.51219387348781,1,0.6352534399810835,379,0,1,2,0
1565843,566409,5.937765262570165,1,0.3617278360601925,652,2,1,3,1
850199,716165,9.86130485214924,1,0.8423498498586801,695,2,0,2,0
423777,741211,14.207396503426354,0,1.7490590570040374,589,2,1,3,0
1059909,601120,5.400591190506945,0,0.5671430283165819,754,1,0,2,0
1254145,1293085,7.914609134937939,0,1.0310490413787878,427,2,0,4,0
794124,1476445,7.075409362057035,0,1.8592121633397303,842,3,1,1,0
828861,195016,7.381466536656963,1,0.23528191095973872,658,1,1,4,1
629802,332017,14.084345518793754,1,0.5271767952467601,826,0,1,3,1
458090,1188040,9.680690542342901,0,2.5934641664301776,612,3,1,3,0
1915951,720739,9.662994129398188,1,0.37617820079949854,374,3,1,4,0
1293578,1215898,12.605756424552823,1,0.9399495043978794,845,0,1,1,0
971954,795182,6.544922040049258,0,0.8181271953199432,495,1,1,1,0
861614,497557,9.872653541000508,1,0.5774708860348138,328,3,0,5,0
879574,848519,9.299852141210597,1,0.964693135540614,315,3,1,2,0
698870,466978,10.96910690546656,0,0.668190078269206,722,3,0,5,0
1460367,1083316,14.995577032504386,1,0.741810791396957,888,1,0,1,0
402846,919049,12.69448894082047,1,2.2813904072523994,892,1,1,4,0
1910026,674771,8.978657030174272,1,0.3532784370474538,704,1,0,2,0
866997,573886,13.27553052274047,0,0.6619238590214268,830,3,1,4,0
1926351,1333203,6.707083633124801,0,0.6920872675851909,376,2,0,5,0
1272647,592601,5.304636863089601,1,0.4656444402886268,528,0,0,3,0
1831107,1213490,7.04448372464273,1,0.6627084053526091,596,2,0,4,0
1228455,597993,8.404115561142596,1,0.4867846197052395,809,1,1,5,1
1112259,153892,10.105807574595598,0,0.13835986042819162,872,3,0,5,0
372312,1362743,11.151291405411998,0,3.660217774339801,837,3,0,5,0
1505794,693942,14.106057172144217,0,0.46084789818527633,882,2,0,3,0
1463455,1289444,10.098540095504577,1,0.8810957631085342,625,2,1,3,0
1612290,1178649,10.012756446257294,1,0.7310403215302458,662,0,0,3,0
626650,154195,5.502430098229821,1,0.24606239527647011,658,3,1,2,0
531868,766987,5.3491155265622385,1,1.4420626922469484,623,2,0,3,0
1801596,1132424,10.511599619163722,1,0.6285671149358679,625,0,0,3,0
1894329,982883,9.381786132483445,0,0.5188554891996058,464,1,0,3,0
1128818,1388486,13.391803949802986,1,1.230035311272499,872,2,1,4,0
1665746,1076630,6.606795847118452,1,0.6463350354735956,754,1,0,3,0
257108,118099,5.249716621170496,1,0.459336154456493,452,0,0,2,0
1729297,1062237,9.490387679301259,0,0.6142594360598556,426,1,0,5,0
1359771,1167698,7.374785567522575,1,0.8587460682717899,492,3,0,4,0
1285244,623156,5.496143733388374,0,0.4848542377945355,829,3,1,1,0
485205,1367363,12.24598286847629,0,2.818113993054482,309,1,0,3,0
1589972,536275,6.115929999572475,0,0.33728581383823114,391,3,0,5,0
1812613,348871,11.083195000077717,0,0.19246855230542867,438,0,0,5,0
330560,1207655,7.810497501668891,0,3.65336096321394,780,3,0,4,0
1247172,902129,6.73496050355022,1,0.7233396837004038,748,1,1,1,0
1615400,1114605,8.797515229193174,1,0.6899870001238083,632,1,0,2,0
347979,1344929,13.014457762229537,0,3.864971736800209,639,1,0,5,0
1398425,457442,8.920935769045727,0,0.3271122870372026,351,2,1,5,0
948589,1293294,12.507696492110558,0,1.3633870938836525,765,1,0,5,0
251745,1470178,6.254862967991507,1,5.8399491548988065,774,0,0,5,0
1619184,946816,12.72771419665079,1,0.5847488611547544,700,3,0,4,1
291865,1167502,7.369333249066487,0,4.00014390214654,738,3,1,1,0
1461466,367650,11.773931298888728,1,0.2515624722025692,897,2,0,5,1
1272200,493031,10.657815548409964,1,0.3875420531362993,808,2,1,2,0
223321,1140668,14.291447172116873,0,5.107750726532659,452,0,1,2,0
603704,1423259,8.87322517975314,0,2.357544425745067,813,1,1,3,0
1009006,1033581,5.661651888344404,1,1.0243556529891795,802,2,1,5,0
1422869,202889,5.191554855512529,1,0.14259148242037742,305,3,1,5,0
1127982,743221,13.26858560972753,1,0.6588943795202405,799,2,1,5,0
386717,225006,10.247356376614322,0,0.5818363299260183,417,2,1,5,0
1228202,819727,12.752440518349493,0,0.6674203429077628,784,1,0,5,0
1629551,1239906,7.344256000115147,0,0.7608881219427929,900,2,0,2,0
383868,1156351,8.450837455132337,1,3.012366230058249,767,0,1,1,0
859792,1366189,5.301038722113189,1,1.5889761709808885,460,3,1,1,0
295257,340998,14.614923245741121,0,1.1549192737174732,569,1,1,3,0
788579,711616,11.678679067008133,1,0.9024029298269419,355,3,1,2,0
410176,126256,14.332050877593062,0,0.3078093306288032,527,0,1,5,0
390471,1001441,7.6549640742907235,1,2.5647000673545537,448,0,1,1,0
1114032,1459854,11.114636112256608,0,1.310423758024904,345,2,0,4,0
672930,231360,11.784999682926378,1,0.3438099059337524,443,2,0,4,0
1991667,396874,8.175497002575884,1,0.19926724698456116,639,2,1,4,0
1767438,468267,13.4810923501563,0,0.26494111816086335,712,3,1,5,1
1724350,1388106,14.471614629002477,0,0.8050024646968423,819,0,1,5,0
1117559,1341210,13.848551176960044,0,1.200124557182216,643,1,0,3,0
835605,983688,12.390669759393726,0,1.1772165077997379,686,2,1,3,0
1388365,83787,7.77464679724954,0,0.060349403795111514,772,3,0,3,0
589593,595909,7.816160421056317,1,1.01071247453752,574,2,0,4,0
1015131,652272,14.633603204460378,0,0.6425495822706626,652,0,0,5,0
1322262,361955,5.10284495935692,0,0.2737392438109845,365,1,1,4,0
267661,80447,12.160499732421446,0,0.3005555534799616,378,0,1,3,0
768535,178046,12.062461625552622,0,0.2316693449224824,897,3,0,5,0
1493697,789290,11.226895409497974,0,0.528413727817623,501,2,0,2,0
1920684,1067541,14.901088460868658,1,0.5558129291439925,857,0,0,1,0
1615833,691147,8.118794357637253,0,0.4277341779750754,412,3,0,1,0
466765,238490,8.399718637932482,0,0.5109423371503862,390,2,1,3,0
1394682,1082038,5.789394029465555,0,0.775831336462362,440,1,0,4,0
1507506,457688,9.427981365437375,1,0.3036060884666462,588,0,1,2,0
860482,554409,7.610485262348481,1,0.6443005199411492,888,2,0,5,0
1004462,1336980,8.433867021776443,0,1.331040895524171,710,2,1,4,0
1069270,566595,13.345717902556277,0,0.5298895508150421,676,2,0,3,0
648874,713689,14.354845135274957,1,1.0998884220973564,683,2,1,4,0
1811502,215937,6.8573307200518565,1,0.11920329097069725,451,0,1,3,0
1053499,1145426,8.725089315534658,1,1.087258744431651,618,2,1,1,0
1223980,1414940,14.286305621153941,0,1.1560156211702806,668,3,0,1,0
318033,293306,5.618084606892227,0,0.9222502067395522,859,0,1,4,0
830265,1192384,5.923605281113785,1,1.4361486995116017,761,2,0,2,0
813157,711757,6.627909892062293,0,0.8753008336643477,311,0,1,5,0
1878050,278981,10.952128341268747,1,0.14854822821543623,455,3,1,3,0
1021106,572220,6.5047227100599745,1,0.5603923588736135,776,3,0,5,1
1415502,103072,14.680763814507335,1,0.07281656966927634,700,0,1,1,0
1819135,1121860,9.467145272585203,0,0.6166996951847994,476,2,1,2,0
1060120,133369,10.015179603501664,1,0.12580556918084745,640,2,0,2,0
631734,861554,7.466586158054065,1,1.3637923556433562,356,3,1,5,0
1621796,787266,9.709602524347336,0,0.48542850025527257,747,2,1,1,0
865627,637100,11.619136326370114,1,0.7359982994985138,502,3,1,5,0
421897,1368719,12.511771369540428,0,3.2442017838477164,501,2,1,4,0
201062,334580,12.53868082709913,1,1.6640638211099064,629,3,0,2,0
1496312,573156,10.778911126940883,0,0.38304578189575433,662,1,1,2,0
1823312,819097,14.043597749938572,1,0.4492357863053608,753,2,1,4,1
295462,302164,13.174078473061094,1,1.0226831199951263,655,2,1,1,0
1648021,819605,12.570481146986253,1,0.49732679377265215,515,2,1,2,0
1698585,1386921,5.556055216804606,1,0.8165155114404048,854,0,1,3,0
970173,200787,5.068779622196493,1,0.20695999579456448,322,2,1,3,0
772203,210381,7.124472771954729,0,0.27244260900307304,454,0,1,1,0
1515352,499830,11.635235939134523,0,0.32984415502140757,485,0,1,4,0
1877456,954098,9.111974888825458,1,0.5081866099658261,548,3,0,5,0
858956,1455568,9.024062592993118,1,1.6945780691909713,433,0,0,1,0
1620499,118920,13.845868882296138,1,0.07338480307608952,620,0,0,5,0
1647960,880051,13.955628481318387,0,0.5340244908857011,689,1,0,1,0
1880963,700024,14.091752640535857,0,0.3721625571582216,733,2,1,3,1
731849,980997,8.138780765150273,1,1.3404363468420397,321,0,1,4,0
667010,591357,11.910558127392617,0,0.886578911860392,899,2,0,3,0
1855016,57531,7.716331812743697,1,0.031013748668475095,424,0,0,4,0
1897900,480267,6.906098330744498,1,0.2530517940882028,378,3,0,5,0
586193,1165731,6.846324573473693,1,1.988647083810281,350,1,1,1,0
226734,981479,8.42107620863594,0,4.328768512882938,475,0,1,2,0
1123875,357747,9.299576197798217,1,0.3183156489823156,552,2,0,2,0
226069,990756,13.309491710550684,1,4.382538074658622,545,3,0,4,0
1983841,524013,6.198910934727121,1,0.2641406241730058,405,2,0,4,0
737198,182503,12.349258473948943,0,0.24756306989438387,492,3,0,3,0
1584199,742841,10.314549141893053,0,0.46890636845497313,615,1,0,2,0
670951,714917,7.879453426759925,0,1.0655278850467471,601,3,1,3,0
281264,1464022,9.928195845328247,1,5.205152454633369,847,2,0,5,0
223275,1002246,7.999420697770226,0,4.488841115216661,567,2,1,2,0
796562,69675,10.960819552383061,1,0.08746965082441793,469,0,0,5,0
1723241,123997,9.338439228552442,0,0.07195569279050347,850,3,0,1,0
562920,198087,6.6440552907887875,1,0.35189192069921127,754,2,1,3,1
391076,1017561,6.165830745556967,0,2.601952050240874,591,0,0,4,0
1442629,536799,10.4669568207213,1,0.3720977465446764,863,1,1,2,0
1202163,569349,14.024130332861034,0,0.47360382909805077,440,2,1,3,0
1958489,805678,8.439576865576855,0,0.41137734243082297,445,0,0,4,0
772735,190905,12.330001072226231,0,0.2470510589011757,724,2,0,1,0
1112826,320040,11.586613549397669,1,0.2875921303060856,613,3,1,2,0
799991,361877,14.31554914309481,0,0.45235133895256324,483,0,1,5,0
1062522,616088,13.209810172991409,0,0.579835523405633,427,3,0,1,0
1003692,1194620,10.66605258905463,0,1.1902256867644656,586,1,1,4,0
1361157,317491,11.570304982341073,0,0.23325082999242555,552,3,0,2,0
1514532,539066,13.983864665840349,1,0.3559290922872544,685,0,1,2,0
621240,708003,8.995187845869347,0,1.1396610005794863,529,2,0,1,0
1962592,352929,8.267947058577773,1,0.1798280029675042,570,0,1,2,0
1102580,855113,5.108110836351964,1,0.7755564222097263,714,3,1,4,0
1144789,416008,13.265510741914643,1,0.3633927300140026,497,3,0,1,0
